Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,
2012-02-14,15.40388011932373,3.724247455596924,2.2113330364227295,18.19499969482422,4.059999942779541,2.2113330364227295,18.198570251464844,4.09499979019165,2.25266695022583,17.928571701049805,4.002500057220459,2.0933330059051514,18.023571014404297,4.037499904632568,2.115999937057495,460398400,45375600,27162000.0
2012-02-15,15.047398567199707,3.7081940174102783,2.240000009536743,17.773929595947266,4.042500019073486,2.240000009536743,18.796070098876953,4.224999904632568,2.2939999103546143,17.746070861816406,4.03249979019165,2.1513330936431885,18.36642837524414,4.097499847412109,2.206666946411133,1506120000,111085600,41427000.0
2012-02-16,15.184663772583008,3.7724056243896484,2.2786669731140137,17.936071395874023,4.112500190734863,2.2786669731140137,18.03178596496582,4.144999980926514,2.3006670475006104,17.379642486572266,3.75,2.169332981109619,17.553571701049805,3.765000104904175,2.233333110809326,944552000,188858800,33295500.0
2012-02-17,15.181946754455566,3.634809970855713,2.3313329219818115,17.932857513427734,3.9625000953674316,2.3313329219818115,18.1346435546875,4.142499923706055,2.3313329219818115,17.867856979370117,3.924999952316284,2.233333110809326,17.96821403503418,4.114999771118164,2.2660000324249268,535805200,102036000,20650500.0
2012-02-21,15.566847801208496,3.653156280517578,2.299999952316284,18.387500762939453,3.9825000762939453,2.299999952316284,18.387500762939453,4.079999923706055,2.324666976928711,18.00428581237793,3.952500104904175,2.253999948501587,18.10285758972168,3.9600000381469727,2.324666976928711,605595200,51817600,17037000.0
2012-02-22,15.51211929321289,3.6279306411743164,2.2813329696655273,18.322856903076172,3.9549999237060547,2.2813329696655273,18.410356521606445,4.059999942779541,2.314666986465454,18.18107032775879,3.950000047683716,2.1666669845581055,18.32428550720215,3.9625000953674316,2.299999952316284,483302400,49243200,24819000.0
2012-02-23,15.613410949707031,3.648568868637085,2.302000045776367,18.4424991607666,3.9774999618530273,2.302000045776367,18.493928909301758,4.0,2.3313329219818115,18.196428298950195,3.9000000953674316,2.237333059310913,18.395713806152344,3.9625000953674316,2.2660000324249268,568027600,32396800,12306000.0
2012-02-24,15.795433044433594,3.6210501194000244,2.25,18.657499313354492,3.947499990463257,2.25,18.674999237060547,3.994999885559082,2.301332950592041,18.522857666015625,3.930000066757202,2.2179999351501465,18.559642791748047,3.990000009536743,2.2820000648498535,415072000,36666800,14398500.0
2012-02-27,15.896718978881836,3.5476667881011963,2.2413330078125,18.777143478393555,3.867500066757202,2.2413330078125,18.875,3.9149999618530273,2.266666889190674,18.43857192993164,3.8125,2.200000047683716,18.618213653564453,3.8975000381469727,2.2273330688476562,547582000,74526800,9090000.0
2012-02-28,16.188491821289062,3.5155603885650635,2.253999948501587,19.12178611755371,3.8324999809265137,2.253999948501587,19.12178611755371,3.9124999046325684,2.2960000038146973,18.780357360839844,3.7925000190734863,2.2113330364227295,18.855714797973633,3.867500066757202,2.2426669597625732,600387200,69988400,9183000.0
2012-02-29,16.40105438232422,3.4742820262908936,2.2273330688476562,19.37285614013672,3.7874999046325684,2.2273330688476562,19.5575008392334,3.9100000858306885,2.2746670246124268,19.132143020629883,3.7850000858306885,2.2093329429626465,19.341428756713867,3.8450000286102295,2.253999948501587,952011200,68919600,8035500.0
2012-03-01,16.46242904663086,3.4972145557403564,2.2939999103546143,19.445356369018555,3.8125,2.2939999103546143,19.578929901123047,3.8575000762939453,2.299999952316284,19.241785049438477,3.7874999046325684,2.2206668853759766,19.577499389648438,3.802500009536743,2.2339999675750732,683270000,44994400,10552500.0
2012-03-02,16.483896255493164,3.5270261764526367,2.2693328857421875,19.470714569091797,3.8450000286102295,2.2693328857421875,19.5285701751709,3.9000000953674316,2.299999952316284,19.375713348388672,3.799999952316284,2.24733304977417,19.437143325805664,3.799999952316284,2.293333053588867,431712400,68407600,8250000.0
2012-03-05,16.12046241760254,3.407777786254883,2.251332998275757,19.04142951965332,3.7149999141693115,2.251332998275757,19.5528564453125,3.825000047683716,2.293333053588867,18.78571319580078,3.6875,2.2306671142578125,19.479286193847656,3.817500114440918,2.2899999618530273,809124400,51484800,7005000.0
2012-03-06,16.03278160095215,3.3756728172302246,2.2073330879211426,18.937856674194336,3.680000066757202,2.2073330879211426,19.06035614013672,3.702500104904175,2.2186670303344727,18.43642807006836,3.615000009536743,2.1746668815612793,18.7021427154541,3.672499895095825,2.2166669368743896,810238800,47140000,8607000.0
2012-03-07,16.04578399658203,3.396310806274414,2.2079999446868896,18.953214645385742,3.702500104904175,2.2079999446868896,19.20642852783203,3.7174999713897705,2.2206668853759766,18.689285278320312,3.6500000953674316,2.194000005722046,19.171428680419922,3.700000047683716,2.2079999446868896,798520800,44198400,5473500.0
2012-03-08,16.38743782043457,3.407777786254883,2.204667091369629,19.356786727905273,3.7149999141693115,2.204667091369629,19.392499923706055,3.752500057220459,2.2326669692993164,19.00428581237793,3.692500114440918,2.202666997909546,19.096071243286133,3.7125000953674316,2.2073330879211426,516457200,43085200,9499500.0
2012-03-09,16.48359489440918,3.398604393005371,2.315999984741211,19.47035789489746,3.7049999237060547,2.315999984741211,19.562143325805664,3.752500057220459,2.3540000915527344,19.396785736083984,3.684999942779541,2.2133328914642334,19.436071395874023,3.7249999046325684,2.2133328914642334,418919200,36783600,23301000.0
2012-03-12,16.69010353088379,3.3458597660064697,2.4006669521331787,19.71428680419922,3.6475000381469727,2.4006669521331787,19.71428680419922,3.744999885559082,2.419332981109619,19.53571319580078,3.637500047683716,2.3066670894622803,19.606428146362305,3.7200000286102295,2.312666893005371,407282400,29994800,29449500.0
2012-03-13,17.176895141601562,3.3917248249053955,2.4059998989105225,20.28928565979004,3.697499990463257,2.4059998989105225,20.292142868041992,3.7174999713897705,2.439332962036133,19.84821319580078,3.6449999809265137,2.3666670322418213,19.91214370727539,3.6624999046325684,2.434000015258789,690855200,55328800,15024000.0
2012-03-14,17.82636070251465,3.29540753364563,2.3526670932769775,21.056428909301758,3.5924999713897705,2.3526670932769775,21.239999771118164,3.7049999237060547,2.4000000953674316,20.549999237060547,3.5799999237060547,2.319999933242798,20.644643783569336,3.697499990463257,2.4000000953674316,1418844000,73570800,12772500.0
2012-03-15,17.704809188842773,3.3435659408569336,2.3333330154418945,20.912857055664062,3.6449999809265137,2.3333330154418945,21.42892837524414,3.6649999618530273,2.365333080291748,20.662500381469727,3.5899999141693115,2.318666934967041,21.414642333984375,3.6024999618530273,2.3519999980926514,1159718000,38238000,8574000.0
2012-03-16,17.705123901367188,3.3481531143188477,2.3546669483184814,20.9132137298584,3.6500000953674316,2.3546669483184814,21.042856216430664,3.6649999618530273,2.392667055130005,20.64285659790039,3.627500057220459,2.322000026702881,20.882856369018555,3.6475000381469727,2.326667070388794,825487600,42834000,10939500.0
2012-03-19,18.17467498779297,3.3573262691497803,2.3320000171661377,21.467857360839844,3.6600000858306885,2.3320000171661377,21.491785049438477,3.6875,2.3546669483184814,21.037500381469727,3.6424999237060547,2.3026669025421143,21.370357513427734,3.6700000762939453,2.3506669998168945,901236000,40540000,15234000.0
2012-03-20,18.321626663208008,3.3022878170013428,2.330667018890381,21.641429901123047,3.5999999046325684,2.330667018890381,21.674999237060547,3.640000104904175,2.3466670513153076,21.124286651611328,3.567500114440918,2.3046669960021973,21.41107177734375,3.640000104904175,2.3320000171661377,816662000,44961600,8505000.0
2012-03-21,18.217008590698242,3.3160479068756104,2.3433330059051514,21.51785659790039,3.615000009536743,2.3433330059051514,21.77321434020996,3.6475000381469727,2.353332996368408,21.47892951965332,3.559999942779541,2.3066670894622803,21.52642822265625,3.5999999046325684,2.3293330669403076,644042000,46784000,9108000.0
2012-03-22,18.1214599609375,3.311460256576538,2.293333053588867,21.405000686645508,3.609999895095825,2.293333053588867,21.58928680419922,3.640000104904175,2.3433330059051514,21.26892852783203,3.577500104904175,2.2866671085357666,21.349285125732422,3.5875000953674316,2.3313329219818115,623870800,42537200,7836000.0
2012-03-23,18.021987915039062,3.336686849594116,2.2720000743865967,21.287500381469727,3.637500047683716,2.2720000743865967,21.492856979370117,3.6475000381469727,2.308666944503784,21.22857093811035,3.575000047683716,2.2100000381469727,21.44607162475586,3.5999999046325684,2.2839999198913574,430488800,31545600,17559000.0
2012-03-26,18.352462768554688,3.3756728172302246,2.493333101272583,21.6778564453125,3.680000066757202,2.493333101272583,21.683929443359375,3.697499990463257,2.5393331050872803,21.259286880493164,3.637500047683716,2.3359999656677246,21.421070098876953,3.672499895095825,2.372667074203491,595742000,28860000,47107500.0
2012-03-27,18.5792236328125,3.398604393005371,2.5293331146240234,21.945714950561523,3.7049999237060547,2.5293331146240234,22.010000228881836,3.75,2.663332939147949,21.645000457763672,3.6875,2.4686670303344727,21.6492862701416,3.694999933242798,2.4773330688476562,607129600,41996800,38088000.0
2012-03-28,18.674175262451172,3.476576089859009,2.5233330726623535,22.057857513427734,3.7899999618530273,2.5233330726623535,22.194643020629883,3.8399999141693115,2.562666893005371,21.796785354614258,3.7249999046325684,2.4739999771118164,22.084999084472656,3.752500057220459,2.518666982650757,655460400,89244800,14325000.0
2012-03-29,18.439544677734375,3.4926280975341797,2.4886670112609863,21.78071403503418,3.807499885559082,2.4886670112609863,22.020000457763672,3.8375000953674316,2.5460000038146973,21.686786651611328,3.737499952316284,2.4686670303344727,21.885000228881836,3.7850000858306885,2.5460000038146973,608238400,37270000,11946000.0
2012-03-30,18.12781524658203,3.53161358833313,2.4826669692993164,21.412500381469727,3.8499999046325684,2.4826669692993164,21.805713653564453,3.872499942779541,2.5293331146240234,21.354999542236328,3.7850000858306885,2.4453330039978027,21.741785049438477,3.8399999141693115,2.501332998275757,731038000,52724000,13296000.0
2012-04-02,18.70470428466797,3.5155603885650635,2.438667058944702,22.093929290771484,3.8324999809265137,2.438667058944702,22.098928451538086,3.872499942779541,2.5313329696655273,21.442142486572266,3.7774999141693115,2.435333013534546,21.493928909301758,3.8399999141693115,2.4886670112609863,598351600,40777600,15429000.0
2012-04-03,19.027929306030273,3.458228826522827,2.5339999198913574,22.4757137298584,3.7699999809265137,2.5339999198913574,22.578929901123047,3.865000009536743,2.564666986465454,22.232500076293945,3.75,2.444667100906372,22.4035701751709,3.859999895095825,2.446666955947876,834559600,43047600,16471500.0
2012-04-04,18.876447677612305,3.359618902206421,2.3333330154418945,22.296785354614258,3.6624999046325684,2.3333330154418945,22.352142333984375,3.759999990463257,2.365999937057495,22.03571319580078,3.640000104904175,2.312666893005371,22.298213958740234,3.7125000953674316,2.351332902908325,572980800,49589600,67227000.0
2012-04-05,19.159759521484375,3.3550329208374023,2.2986669540405273,22.63142967224121,3.6575000286102295,2.2986669540405273,22.66642951965332,3.7125000953674316,2.3626670837402344,22.264286041259766,3.6449999809265137,2.2939999103546143,22.39214324951172,3.6675000190734863,2.3399999141693115,641298000,36942400,22641000.0
2012-04-09,19.23685073852539,3.311460256576538,2.2100000381469727,22.72249984741211,3.609999895095825,2.2100000381469727,22.851428985595703,3.622499942779541,2.2860000133514404,22.332143783569336,3.5399999618530273,2.206666946411133,22.361785888671875,3.5999999046325684,2.2733330726623535,597536800,36550400,24835500.0
2012-04-10,19.00132179260254,3.2472500801086426,2.1640000343322754,22.444286346435547,3.5399999618530273,2.1640000343322754,23.0,3.6449999809265137,2.256666898727417,22.35714340209961,3.5225000381469727,2.140000104904175,22.854642868041992,3.5950000286102295,2.2100000381469727,889725200,47036000,27715500.0
2012-04-11,18.93359375,3.288527727127075,2.2060000896453857,22.364286422729492,3.5850000381469727,2.2060000896453857,22.745357513427734,3.6624999046325684,2.2193329334259033,22.262142181396484,3.575000047683716,2.134000062942505,22.7214298248291,3.5875000953674316,2.2160000801086426,696614800,37296000,16582500.0
2012-04-12,18.829885482788086,3.366499185562134,2.22933292388916,22.241785049438477,3.6700000762939453,2.22933292388916,22.547500610351562,3.690000057220459,2.2986669540405273,22.16071319580078,3.575000047683716,2.194667100906372,22.321428298950195,3.5899999141693115,2.251332998275757,614336800,38486800,15508500.0
2012-04-13,18.299549102783203,3.2472500801086426,2.239332914352417,21.6153564453125,3.5399999618530273,2.239332914352417,22.310714721679688,3.6575000286102295,2.2693328857421875,21.55392837524414,3.5374999046325684,2.190000057220459,22.289642333984375,3.637500047683716,2.262666940689087,859644800,31132400,9744000.0
2012-04-16,17.540637969970703,3.2082648277282715,2.1500000953674316,20.718929290771484,3.497499942779541,2.1500000953674316,21.795713424682617,3.575000047683716,2.24666690826416,20.65178680419922,3.440000057220459,2.1393330097198486,21.787857055664062,3.565000057220459,2.2273330688476562,1050786800,46346800,16494000.0
2012-04-17,18.434703826904297,3.215144395828247,2.1493330001831055,21.774999618530273,3.505000114440918,2.1493330001831055,21.78571319580078,3.549999952316284,2.204667091369629,20.425357818603516,3.492500066757202,2.135999917984009,20.676429748535156,3.507499933242798,2.1619999408721924,1025528000,46069600,16732500.0
2012-04-18,18.39358139038086,3.180745840072632,2.177333116531372,21.726428985595703,3.4674999713897705,2.177333116531372,22.15178680419922,3.5,2.183332920074463,21.52535629272461,3.424999952316284,2.1019999980926514,21.91857147216797,3.4825000762939453,2.1393330097198486,954531200,40076400,12346500.0
2012-04-19,17.761655807495117,3.1325864791870117,2.2106668949127197,20.979999542236328,3.4149999618530273,2.2106668949127197,21.59749984741211,3.552500009536743,2.2286670207977295,20.875713348388672,3.3975000381469727,2.1666669845581055,21.43642807006836,3.422499895095825,2.183332920074463,834719200,66718800,11623500.0
2012-04-20,17.32445526123047,3.070668935775757,2.2106668949127197,20.463571548461914,3.3475000858306885,2.2106668949127197,21.23642921447754,3.444999933242798,2.248667001724243,20.372142791748047,3.3399999141693115,2.196000099182129,21.12071418762207,3.434999942779541,2.2093329429626465,1030985200,50959200,12327000.0
2012-04-23,17.28574562072754,3.0339772701263428,2.129333019256592,20.417856216430664,3.307499885559082,2.129333019256592,20.59535789489746,3.322499990463257,2.197999954223633,19.87928581237793,3.2274999618530273,2.114000082015991,20.378929138183594,3.2899999618530273,2.190666913986206,966529200,70624400,13362000.0
2012-04-24,16.940448760986328,2.939952850341797,2.121332883834839,20.010000228881836,3.2049999237060547,2.121332883834839,20.274642944335938,3.3450000286102295,2.146667003631592,19.821428298950195,3.1875,2.066667079925537,20.09321403503418,3.317500114440918,2.121332883834839,1076149200,73044000,10117500.0
2012-04-25,18.443775177001953,2.9995779991149902,2.194000005722046,21.78571319580078,3.2699999809265137,2.194000005722046,22.071428298950195,3.2950000762939453,2.1993329524993896,21.64285659790039,3.192500114440918,2.138000011444092,21.98714256286621,3.252500057220459,2.138000011444092,905777600,72711200,10683000.0
2012-04-26,18.374235153198242,3.001871347427368,2.2326669692993164,21.703571319580078,3.2725000381469727,2.2326669692993164,21.953214645385742,3.299999952316284,2.2346670627593994,21.504642486572266,3.244999885559082,2.194000005722046,21.938213348388672,3.2674999237060547,2.1973330974578857,536068400,53920800,6379500.0
2012-04-27,18.232126235961914,2.9766454696655273,2.2226669788360596,21.53571319580078,3.244999885559082,2.2226669788360596,21.6492862701416,3.2874999046325684,2.242000102996826,21.446428298950195,3.2100000381469727,2.194000005722046,21.609643936157227,3.2674999237060547,2.240000009536743,406722400,47535600,8865000.0
2012-04-30,17.657045364379883,2.9812328815460205,2.208667039871216,20.856428146362305,3.25,2.208667039871216,21.371429443359375,3.2674999237060547,2.2239999771118164,20.821428298950195,3.2049999237060547,2.171999931335449,21.350000381469727,3.2274999618530273,2.2179999351501465,506144800,26226800,6208500.0
2012-05-01,17.60110855102539,3.0339772701263428,2.252000093460083,20.79035758972168,3.307499885559082,2.252000093460083,21.312856674194336,3.3424999713897705,2.2806670665740967,20.758214950561523,3.2325000762939453,2.208667039871216,20.889286041259766,3.2325000762939453,2.208667039871216,610999200,40868000,9885000.0
2012-05-02,17.717510223388672,2.946833610534668,2.262666940689087,20.9278564453125,3.2125000953674316,2.262666940689087,20.97857093811035,3.307499885559082,2.2926669120788574,20.67357063293457,3.194999933242798,2.2260000705718994,20.722856521606445,3.2950000762939453,2.233333110809326,427389200,68400800,7459500.0
2012-05-03,17.591733932495117,2.8963825702667236,2.1640000343322754,20.779285430908203,3.1575000286102295,2.1640000343322754,21.121429443359375,3.240000009536743,2.266666889190674,20.725000381469727,3.137500047683716,2.1419999599456787,21.08928680419922,3.2200000286102295,2.260667085647583,390549600,41953600,12619500.0
2012-05-04,17.090730667114258,2.811530828475952,2.121999979019165,20.1875,3.065000057220459,2.121999979019165,20.65571403503418,3.1549999713897705,2.1640000343322754,20.184642791748047,3.065000057220459,2.0933330059051514,20.610000610351562,3.137500047683716,2.1546669006347656,529992400,54509200,18712500.0
2012-05-07,17.218626022338867,2.8596904277801514,2.1646668910980225,20.338571548461914,3.117500066757202,2.1646668910980225,20.456071853637695,3.172499895095825,2.171999931335449,20.043928146362305,3.0924999713897705,2.107332944869995,20.053571701049805,3.119999885559082,2.130666971206665,460118400,60444000,17370000.0
2012-05-08,17.1793155670166,2.8573966026306152,2.012666940689087,20.292142868041992,3.115000009536743,2.012666940689087,20.41071319580078,3.134999990463257,2.181999921798706,19.95464324951172,3.0350000858306885,1.9579999446868896,20.34214210510254,3.0899999141693115,2.1666669845581055,497252000,46231200,46458000.0
2012-05-09,17.209552764892578,2.8688626289367676,2.003999948501587,20.327856063842773,3.127500057220459,2.003999948501587,20.499286651611328,3.1524999141693115,2.051332950592041,20.030357360839844,3.0299999713897705,1.9839999675750732,20.132143020629883,3.059999942779541,2.0199999809265137,480704000,52060800,29218500.0
2012-05-10,17.250070571899414,2.8482236862182617,2.1973330974578857,20.375713348388672,3.1050000190734863,2.1973330974578857,20.567142486572266,3.1624999046325684,2.312000036239624,20.301429748535156,3.055000066757202,2.1600000858306885,20.520713806152344,3.1575000286102295,2.197999954223633,333200000,59709200,83344500.0
2012-05-11,17.134872436523438,3.029390811920166,2.1500000953674316,20.239643096923828,3.302500009536743,2.1500000953674316,20.516786575317383,3.4200000762939453,2.22933292388916,20.155357360839844,3.2899999618530273,2.1440000534057617,20.178571701049805,3.362499952316284,2.1659998893737793,399546000,143514000,18319500.0
2012-05-14,16.878164291381836,3.0110442638397217,2.003999948501587,19.93642807006836,3.2825000286102295,2.003999948501587,20.268213272094727,3.3324999809265137,2.1419999599456787,19.91428565979004,3.2074999809265137,2.00333309173584,20.091785430908203,3.2750000953674316,2.128000020980835,352626400,43747200,20713500.0
2012-05-15,16.72547721862793,2.9812328815460205,1.9620000123977661,19.756071090698242,3.25,1.9620000123977661,20.114999771118164,3.3550000190734863,2.063999891281128,19.70535659790039,3.234999895095825,1.9479999542236328,20.051786422729492,3.2825000286102295,2.0173330307006836,476336000,59994000,23785500.0
2012-05-16,16.511104583740234,2.921607732772827,1.9453330039978027,19.502857208251953,3.184999942779541,1.9453330039978027,19.88892936706543,3.2925000190734863,2.01200008392334,19.322856903076172,3.174999952316284,1.925333023071289,19.787500381469727,3.255000114440918,1.972000002861023,560896000,47048400,18856500.0
2012-05-17,16.028547286987305,2.900968551635742,1.9046670198440552,18.932857513427734,3.1624999046325684,1.9046670198440552,19.553571701049805,3.2274999618530273,1.9859999418258667,18.932857513427734,3.1624999046325684,1.8826669454574585,19.475357055664062,3.197499990463257,1.9533330202102661,717220000,33536400,17235000.0
2012-05-18,16.036409378051758,2.7702524662017822,1.8373329639434814,18.942142486572266,3.0199999809265137,1.8373329639434814,19.407499313354492,3.184999942779541,1.897333025932312,18.6492862701416,3.005000114440918,1.7886669635772705,19.06999969482422,3.1700000762939453,1.891332983970642,732292400,56728800,24247500.0
2012-05-21,16.970685958862305,2.8184115886688232,1.9179999828338623,20.045713424682617,3.072499990463257,1.9179999828338623,20.05500030517578,3.0875000953674316,1.9506670236587524,19.073213577270508,3.005000114440918,1.8079999685287476,19.08928680419922,3.0250000953674316,1.8386670351028442,631106000,41626000,22128000.0
2012-05-22,16.840381622314453,2.7840123176574707,2.053333044052124,19.891786575317383,3.0350000858306885,2.053333044052124,20.49571418762207,3.075000047683716,2.0893330574035645,19.735000610351562,2.990000009536743,2.0,20.3410701751709,3.069999933242798,2.006666898727417,694870400,41014000,35493000.0
2012-05-23,17.25128173828125,2.8528096675872803,2.068000078201294,20.37714385986328,3.109999895095825,2.068000078201294,20.457143783569336,3.115000009536743,2.069999933242798,19.758214950561523,2.9574999809265137,1.9666670560836792,19.91071319580078,3.002500057220459,2.0373330116271973,584897600,49600000,18306000.0
2012-05-24,17.092849731445312,2.777132272720337,2.018666982650757,20.190000534057617,3.0274999141693115,2.018666982650757,20.58928680419922,3.132499933242798,2.0833330154418945,20.043928146362305,3.005000114440918,1.9793330430984497,20.56678581237793,3.127500057220459,2.0833330154418945,496230000,52042000,16134000.0
2012-05-25,17.001224517822266,2.8436379432678223,1.987333059310913,20.081785202026367,3.0999999046325684,1.987333059310913,20.20892906188965,3.125,2.0273330211639404,19.945356369018555,3.0250000953674316,1.946666955947876,20.163928985595703,3.0250000953674316,2.010667085647583,328507200,39175200,11355000.0
2012-05-29,17.302980422973633,2.917020320892334,2.1126670837402344,20.438213348388672,3.180000066757202,2.1126670837402344,20.5,3.200000047683716,2.128667116165161,20.18964385986328,3.137500047683716,2.000667095184326,20.389286041259766,3.1500000953674316,2.000667095184326,380508800,31000000,24750000.0
2012-05-30,17.511606216430664,2.882622480392456,2.0273330211639404,20.684642791748047,3.1424999237060547,2.0273330211639404,20.71392822265625,3.1675000190734863,2.0946669578552246,20.234285354614258,3.0875000953674316,2.0160000324249268,20.328571319580078,3.1449999809265137,2.072000026702881,529429600,37979200,19608000.0
2012-05-31,17.46806526184082,2.8505163192749023,1.9666670560836792,20.633214950561523,3.1075000762939453,1.9666670560836792,20.76785659790039,3.1549999713897705,2.0193328857421875,20.409286499023438,3.067500114440918,1.9166669845581055,20.740713119506836,3.1424999237060547,2.004667043685913,491674400,35819200,16780500.0
2012-06-01,16.96192169189453,2.7473196983337402,1.8766670227050781,20.035356521606445,2.994999885559082,1.8766670227050781,20.451786041259766,3.072499990463257,1.944000005722046,20.018571853637695,2.990000009536743,1.8506669998168945,20.3271427154541,3.0425000190734863,1.9019999504089355,520987600,44098400,13287000.0
2012-06-04,17.061702728271484,2.6899876594543457,1.858667016029358,20.153213500976562,2.932499885559082,1.858667016029358,20.26785659790039,3.0274999141693115,1.8940000534057617,19.58928680419922,2.9075000286102295,1.807332992553711,20.053571701049805,3.009999990463257,1.8686670064926147,556995600,43285600,15463500.0
2012-06-05,17.017555236816406,2.767958879470825,1.8606669902801514,20.101070404052734,3.0174999237060547,1.8606669902801514,20.23107147216797,3.0250000953674316,1.8926670551300049,19.940357208251953,2.9175000190734863,1.8373329639434814,20.04535675048828,2.9175000190734863,1.8559999465942383,388214400,36522400,9463500.0
2012-06-06,17.27849006652832,2.841343879699707,1.9479999542236328,20.409286499023438,3.0975000858306885,1.9479999542236328,20.49464225769043,3.1050000190734863,1.963333010673523,20.196428298950195,3.0174999237060547,1.8760000467300415,20.27750015258789,3.0399999618530273,1.8799999952316284,401455600,36896800,13648500.0
2012-06-07,17.28635597229004,2.726680278778076,1.9286669492721558,20.41857147216797,2.9725000858306885,1.9286669492721558,20.61857032775879,3.1600000858306885,1.9913330078125,20.375,2.9700000286102295,1.9233330488204956,20.61750030517578,3.1424999237060547,1.987333059310913,379766800,52678000,7381500.0
2012-06-08,17.5463809967041,2.779425859451294,2.0053329467773438,20.7257137298584,3.0299999713897705,2.0053329467773438,20.735000610351562,3.0399999618530273,2.012666940689087,20.321428298950195,2.9774999618530273,1.8766670227050781,20.41428565979004,2.9825000762939453,1.9240000247955322,347516400,37030800,13216500.0
2012-06-11,17.26972770690918,2.811530828475952,1.9413330554962158,20.398929595947266,3.065000057220459,1.9413330554962158,21.01785659790039,3.182499885559082,2.066667079925537,20.379642486572266,3.057499885559082,1.9306670427322388,20.989999771118164,3.127500057220459,2.02066707611084,591264800,83908000,9540000.0
2012-06-12,17.420597076416016,2.8688626289367676,1.9773329496383667,20.5771427154541,3.127500057220459,1.9773329496383667,20.593570709228516,3.1575000286102295,1.9893330335617065,20.239286422729492,3.0950000286102295,1.920667052268982,20.516429901123047,3.0999999046325684,1.948667049407959,435380400,49612800,8535000.0
2012-06-13,17.29965591430664,2.793184757232666,1.9846669435501099,20.43428611755371,3.0450000762939453,1.9846669435501099,20.65999984741211,3.132499933242798,2.0426669120788574,20.37071418762207,3.0299999713897705,1.9646669626235962,20.518571853637695,3.125,1.9700000286102295,293580000,49427600,12661500.0
2012-06-14,17.280607223510742,2.758786916732788,1.9593329429626465,20.411785125732422,3.007499933242798,1.9593329429626465,20.48214340209961,3.065000057220459,2.043333053588867,20.259286880493164,2.9774999618530273,1.9079999923706055,20.40142822265625,3.0399999618530273,2.01200008392334,345573200,58988400,13083000.0
2012-06-15,17.35921859741211,2.8184115886688232,1.99399995803833,20.504642486572266,3.072499990463257,1.99399995803833,20.52214241027832,3.075000047683716,1.9966670274734497,20.3410701751709,3.002500057220459,1.920667052268982,20.39285659790039,3.0299999713897705,1.9593329429626465,335255200,38528800,9702000.0
2012-06-18,17.711463928222656,2.8436379432678223,2.122667074203491,20.920713424682617,3.0999999046325684,2.122667074203491,20.996070861816406,3.125,2.1553330421447754,20.370357513427734,3.0250000953674316,1.9666670560836792,20.391429901123047,3.049999952316284,1.996000051498413,440412000,30442400,18852000.0
2012-06-19,17.760751724243164,3.0362706184387207,2.1393330097198486,20.97892951965332,3.309999942779541,2.1393330097198486,21.071428298950195,3.3575000762939453,2.177333116531372,20.825000762939453,3.2125000953674316,2.0999999046325684,20.83571434020996,3.2274999618530273,2.134666919708252,361404400,96047600,13666500.0
2012-06-20,17.71025276184082,3.084428548812866,2.252000093460083,20.919286727905273,3.362499952316284,2.252000093460083,21.04464340209961,3.424999952316284,2.299999952316284,20.742856979370117,3.322499990463257,2.2139999866485596,21.00749969482422,3.3424999713897705,2.233333110809326,358943200,97272000,51336000.0
2012-06-21,17.466257095336914,2.944540023803711,2.1459999084472656,20.631071090698242,3.2100000381469727,2.1459999084472656,21.007856369018555,3.359999895095825,2.2853329181671143,20.62285614013672,3.202500104904175,2.122667074203491,20.908571243286133,3.359999895095825,2.2839999198913574,326351200,51637600,28378500.0
2012-06-22,17.60019874572754,2.9812328815460205,2.25266695022583,20.78928565979004,3.25,2.25266695022583,20.792499542236328,3.2874999046325684,2.2653329372406006,20.55071449279785,3.2049999237060547,2.1640000343322754,20.68000030517578,3.25,2.173332929611206,284471600,86536000,45699000.0
2012-06-25,17.257627487182617,2.8872084617614746,2.2073330879211426,20.3846435546875,3.1475000381469727,2.2073330879211426,20.707143783569336,3.262500047683716,2.2746670246124268,20.370357513427734,3.134999990463257,2.183332920074463,20.617856979370117,3.252500057220459,2.262666940689087,304382400,49461600,22477500.0
2012-06-26,17.295730590820312,2.91931414604187,2.107332944869995,20.429643630981445,3.182499885559082,2.107332944869995,20.517499923706055,3.2049999237060547,2.1566669940948486,20.26178550720215,3.119999885559082,2.0926671028137207,20.40464210510254,3.1649999618530273,2.136667013168335,276536400,43715200,39208500.0
2012-06-27,17.370407104492188,3.0133376121520996,2.130666971206665,20.51785659790039,3.2850000858306885,2.130666971206665,20.597856521606445,3.307499885559082,2.163332939147949,20.42571449279785,3.184999942779541,2.1046669483184814,20.53571319580078,3.184999942779541,2.126667022705078,202997200,50606400,15708000.0
2012-06-28,17.20561981201172,3.0362706184387207,2.0940001010894775,20.323213577270508,3.309999942779541,2.0940001010894775,20.5,3.3299999237060547,2.140666961669922,20.20035743713379,3.2274999618530273,2.041332960128784,20.416786193847656,3.255000114440918,2.126667022705078,282836400,54589600,13711500.0
